episode,actions,rewards
655,1,-100000.0
656,16,-100288.0
657,2,-99999.0
658,2,-99999.0
659,1,-100000.0
660,1,-100000.0
661,5,-99996.0
662,1,-100000.0
663,1,-100000.0
664,3,-100099.0
665,10,-100496.0
666,7,-100095.0
667,2,-99999.0
668,20,-100486.0
669,1,-100000.0
670,19,-99974.09085945673
671,12,-100191.0
672,1,-100000.0
673,1,-100000.0
674,8,-99993.0
675,1,-100000.0
676,3,-99998.0
677,1,-100000.0
678,23,-100685.0
679,1,-100000.0
680,3,-100099.0
681,3,-100099.0
682,2,-99999.0
683,1,-100000.0
684,1,-100000.0
685,1,-100000.0
686,1,-100000.0
687,1,-100000.0
688,7,-99994.0
689,1,-100000.0
690,1,-100000.0
691,1,-100000.0
692,3,-99998.0
693,6,-100197.0
694,2,-100100.0
695,1,-100000.0
696,1,-100000.0
697,1,-100000.0
698,6,-99995.0
699,8,-100094.0
700,1,-100000.0
701,1,-100000.0
702,6,-100197.0
703,8,-100094.0
704,1,-100000.0
705,1,-100000.0
706,3,-99998.0
707,1,-100000.0
708,2,-100100.0
709,1,-100000.0
710,3,-99998.0
711,9,-100396.0
712,8,-100296.0
713,1,-100000.0
714,3,-100099.0
715,5,-99996.0
716,12,-100292.0
717,1,-100000.0
718,1,-100000.0
719,7,-100095.0
720,3,-99998.0
721,19,181863.45466082238
722,4,-100098.0
723,8,-100094.0
724,1,-100000.0
725,3,-100200.0
726,1,-100000.0
727,48,-99457.19541777151
728,1,-100000.0
729,19,-99848.3302905407
730,2,-99999.0
731,7,-100297.0
732,2,-100100.0
733,3,-99998.0
734,8,-100296.0
735,2,-100100.0
736,8,-100094.0
737,1,-100000.0
738,2,-100100.0
739,13,-100392.0
740,31,-99660.85058760612
741,3,-99998.0
742,1,-100000.0
743,5,-100097.0
744,13,-100392.0
745,25,-100986.0
746,1,-100000.0
747,5,-99996.0
748,1,-100000.0
749,1,-100000.0
750,1,-100000.0
751,1,-100000.0
752,17,-99930.50602269494
753,1,-100000.0
754,14,-100088.0
755,47,-100964.0
756,10,-100395.0
757,1,-100000.0
758,33,-101180.0
759,1,-100000.0
760,1,-100000.0
761,3,-99998.0
762,1,-100000.0
763,13,-100291.0
764,29,172249.46265537932
765,1,-100000.0
766,1,-100000.0
767,1,-100000.0
768,9,-99992.0
769,6,-100197.0
770,22,-100383.0
771,8,-100296.0
772,1,-100000.0
773,26,-99739.9576779173
774,1,-100000.0
775,1,-100000.0
776,4,-99997.0
777,4,-100300.0
778,1,-100000.0
779,2,-100100.0
780,4,-100199.0
781,2,-99999.0
782,1,-100000.0
783,2,-99999.0
784,14,-100290.0
785,2,-99999.0
786,3,-99998.0
787,3,-99998.0
788,29,-99574.5941237468
789,1,-100000.0
790,1,-100000.0
791,1,-100000.0
792,5,-99996.0
793,1,-100000.0
794,31,-99580.51671715721
795,3,-99998.0
796,2,-100100.0
797,1,-100000.0
798,1,-100000.0
799,1,-100000.0
800,5,-100198.0
801,1,-100000.0
802,2,-99999.0
803,31,-100980.0
804,4,-99997.0
805,4,-100199.0
806,1,-100000.0
807,2,-99999.0
808,32,-100070.0
809,1,-100000.0
810,10,-100092.0
811,1,-100000.0
812,4,-100098.0
813,48,-100587.70581246249
814,35,-99748.99765982195
815,1,-100000.0
816,1,-100000.0
817,1,-100000.0
818,6,-100096.0
819,1,-100000.0
820,40,-100142.75767915173
821,1,-100000.0
822,1,-100000.0
823,3,-99998.0
824,2,-99999.0
825,4,-100199.0
826,1,-100000.0
827,18,-100185.0
828,9,-100194.0
829,2,-100100.0
830,4,-99997.0
831,1,-100000.0
832,1,-100000.0
833,1,-100000.0
834,1,-100000.0
835,2,-99999.0
836,1,-100000.0
837,5,-100097.0
838,20,-100284.0
839,3,-100099.0
840,1,-100000.0
841,2,-99999.0
842,4,-100098.0
843,22,-100181.0
844,2,-99999.0
845,31,-100001.13198879609
846,1,-100000.0
847,3,-99998.0
848,2,-99999.0
849,3,-100200.0
850,2,-99999.0
851,5,-99996.0
852,1,-100000.0
853,4,-100098.0
854,1,-100000.0
855,9,-100194.0
856,1,-100000.0
857,4,-99997.0
858,10,-100092.0
859,9,-100093.0
860,2,-100100.0
861,1,-100000.0
862,1,-100000.0
863,4,-99997.0
864,45,-100259.25695023162
865,1,-100000.0
866,31,-99553.41947458354
867,1,-100000.0
868,1,-100000.0
869,1,-100000.0
870,1,-100000.0
871,1,-100000.0
872,2,-99999.0
873,30,-100577.0
874,1,-100000.0
875,37,-100772.0
876,1,-100000.0
877,6,-100298.0
878,6,-100096.0
879,8,-100195.0
880,2,-99999.0
881,71,-100591.78503998563
882,1,-100000.0
883,2,-100100.0
884,3,-99998.0
885,4,-99997.0
886,17,-99839.89874527178
887,18,-100185.0
888,1,-100000.0
889,2,-100100.0
890,33,168134.61096726154
891,7,-100196.0
892,4,-99997.0
893,1,-100000.0
894,22,-99586.37502076321
895,1,-100000.0
896,1,-100000.0
897,1,-100000.0
898,2,-99999.0
899,1,-100000.0
900,2,-99999.0
901,18,-100387.0
902,1,-100000.0
903,1,-100000.0
904,17,-100287.0
905,4,-99997.0
906,2,-99999.0
907,1,-100000.0
908,42,-100565.0
909,2,-99999.0
910,19,-100184.0
911,1,-100000.0
912,2,-100100.0
913,3,-99998.0
914,1,-100000.0
915,1,-100000.0
916,22,-100231.92762343702
917,1,-100000.0
918,4,-100199.0
919,1,-100000.0
920,2,-100100.0
921,1,-100000.0
922,1,-100000.0
923,1,-100000.0
924,1,-100000.0
925,1,-100000.0
926,1,-100000.0
927,1,-100000.0
928,2,-99999.0
929,11,-100091.0
930,1,-100000.0
931,4,-100098.0
932,8,-100094.0
933,22,-99755.8936172303
934,14,-100694.0
935,1,-100000.0
936,1,-100000.0
937,31,-99931.34010435948
938,11,-100091.0
939,7,-100095.0
940,1,-100000.0
941,1,-100000.0
942,2,-99999.0
943,3,-99998.0
944,48,-99471.02741954302
945,1,-100000.0
946,1,-100000.0
947,5,-100097.0
948,63,-99459.20645240288
949,1,-100000.0
950,3,-99998.0
951,2,-100100.0
952,4,-99997.0
953,2,-99999.0
954,5,-100097.0
955,1,-100000.0
956,1,-100000.0
957,1,-100000.0
958,1,-100000.0
959,1,-100000.0
960,1,-100000.0
961,1,-100000.0
962,1,-100000.0
963,2,-100100.0
964,1,-100000.0
965,1,-100000.0
966,1,-100000.0
967,18,-100140.88619796473
968,31,-100135.92451260219
969,2,-100100.0
970,15,-99797.40993983891
971,1,-100000.0
972,7,-100095.0
973,2,-99999.0
974,1,-100000.0
975,1,-100000.0
976,2,-99999.0
977,1,-100000.0
978,2,-100100.0
979,4,-100199.0
980,1,-100000.0
981,4,-100098.0
982,1,-100000.0
983,1,-100000.0
984,1,-100000.0
985,3,-99998.0
986,9,-100093.0
987,4,-99997.0
988,2,-100100.0
989,4,-100098.0
990,1,-100000.0
991,1,-100000.0
992,1,-100000.0
993,1,-100000.0
994,1,-100000.0
995,1,-100000.0
996,2,-99999.0
997,1,-100000.0
998,1,-100000.0
999,2,-100100.0
1000,1,-100000.0
1001,66,-101033.84220987042
1002,15,-99949.78226542677
1003,2,-100100.0
1004,1,-100000.0
1005,4,-99997.0
1006,1,-100000.0
1007,14,-100290.0
1008,1,-100000.0
1009,1,-100000.0
1010,8,-100094.0
1011,1,-100000.0
1012,1,-100000.0
1013,5,-100198.0
1014,10,-100193.0
1015,53,-101261.0
1016,26,-100682.0
1017,3,-99998.0
1018,19,-100180.2852314488
1019,6,-100096.0
1020,2,-99999.0
1021,2,-99999.0
1022,1,-100000.0
1023,1,-100000.0
1024,1,-100000.0
1025,1,-100000.0
1026,1,-100000.0
1027,4,-100098.0
1028,5,-100097.0
1029,53,148857.83459502002
1030,1,-100000.0
1031,1,-100000.0
1032,9,-100093.0
1033,1,-100000.0
1034,5,-100198.0
1035,1,-100000.0
1036,5,-99996.0
1037,1,-100000.0
1038,2,-99999.0
1039,5,-100097.0
1040,17,-100489.0
1041,2,-100100.0
1042,2,-99999.0
1043,1,-100000.0
1044,6,-99995.0
1045,2,-100100.0
1046,1,-100000.0
1047,2,-100100.0
1048,10,-100092.0
1049,7,-100398.0
1050,1,-100000.0
1051,2,-99999.0
1052,1,-100000.0
1053,1,-100000.0
1054,1,-100000.0
1055,1,-100000.0
1056,2,-100100.0
1057,1,-100000.0
1058,1,-100000.0
1059,55,-99655.89084819013
1060,1,-100000.0
1061,2,-99999.0
1062,4,-100098.0
1063,1,-100000.0
1064,24,-100886.0
1065,1,-100000.0
1066,8,-100094.0
1067,12,-99989.0
1068,56,-99525.83051336823
1069,1,-100000.0
1070,2,-99999.0
1071,5,-100097.0
1072,55,-100350.56088785121
1073,2,-100100.0
1074,2,-99999.0
1075,34,-100544.8159748261
1076,1,-100000.0
1077,6,-100197.0
1078,2,-99999.0
1079,2,-99999.0
1080,1,-100000.0
1081,6,-99995.0
1082,1,-100000.0
1083,5,-100198.0
1084,1,-100000.0
1085,1,-100000.0
1086,40,-100790.0122711542
1087,2,-100100.0
1088,1,-100000.0
1089,1,-100000.0
1090,1,-100000.0
1091,1,-100000.0
1092,1,-100000.0
1093,24,-100583.0
1094,4,-100098.0
1095,4,-99997.0
1096,5,-99996.0
1097,5,-100097.0
1098,8,-100296.0
1099,2,-99999.0
1100,1,-100000.0
1101,58,-97350.12354380584
1102,1,-100000.0
1103,6,-99995.0
1104,26,-100480.0
1105,2,-99999.0
1106,1,-100000.0
1107,1,-100000.0
1108,34,-100876.0
1109,4,-100098.0
1110,1,-100000.0
1111,3,-99998.0
1112,1,-100000.0
1113,1,-100000.0
1114,1,-100000.0
1115,1,-100000.0
1116,1,-100000.0
1117,1,-100000.0
1118,16,-100288.0
1119,71,-98553.90876700201
1120,5,-99996.0
1121,15,-100592.0
1122,1,-100000.0
1123,5,-100097.0
1124,1,-100000.0
1125,2,-99999.0
1126,1,-100000.0
1127,17,-100186.0
1128,9,-100194.0
1129,1,-100000.0
1130,42,-99061.07065538119
1131,52,-100538.60320363518
1132,2,-100100.0
1133,1,-100000.0
1134,2,-100100.0
1135,2,-100100.0
1136,1,-100000.0
1137,10,-99991.0
1138,2,-100100.0
1139,1,-100000.0
1140,7,-100196.0
1141,6,-99995.0
1142,1,-100000.0
1143,1,-100000.0
1144,1,-100000.0
1145,3,-100099.0
1146,5,-100299.0
1147,66,-99634.91703918552
1148,1,-100000.0
1149,1,-100000.0
1150,2,-99999.0
1151,19,-100285.0
1152,2,-99999.0
1153,25,176741.00837872483
1154,1,-100000.0
1155,1,-100000.0
1156,1,-100000.0
1157,17,-100171.92855440755
1158,29,-99779.50973876519
1159,5,-100198.0
1160,1,-100000.0
1161,2,-99999.0
1162,2,-99999.0
1163,1,-100000.0
1164,61,-98793.73489944523
1165,2,-99999.0
1166,22,-100383.0
1167,2,-100100.0
1168,70,-100785.00580367896
1169,3,-99998.0
1170,3,-99998.0
1171,1,-100000.0
1172,35,-99881.19537408385
1173,2,-99999.0
1174,1,-100000.0
1175,1,-100000.0
1176,63,-100390.55081318754
1177,12,-100393.0
1178,3,-99998.0
1179,15,-100289.0
1180,1,-100000.0
1181,5,-99996.0
1182,2,-99999.0
1183,1,-100000.0
1184,2,-100100.0
1185,3,-99998.0
1186,5,-100097.0
1187,1,-100000.0
1188,2,-99999.0
1189,1,-100000.0
1190,33,-100345.26896029401
1191,8,-100195.0
1192,3,-99998.0
1193,4,-100199.0
1194,1,-100000.0
1195,1,-100000.0
1196,18,-100083.1004723938
1197,80,-97380.63330830623
1198,3,-99998.0
1199,11,189909.0
1200,1,-100000.0
1201,4,-100098.0
1202,25,177094.50058070204
1203,1,-100000.0
1204,1,-100000.0
1205,1,-100000.0
1206,16,-99762.16647919627
1207,1,-100000.0
1208,12,-100292.0
1209,8,-100195.0
1210,2,-99999.0
1211,5,-99996.0
1212,1,-100000.0
1213,1,-100000.0
1214,14,-100189.0
1215,1,-100000.0
1216,1,-100000.0
1217,1,-100000.0
1218,1,-100000.0
1219,6,-100096.0
1220,4,-100098.0
1221,2,-99999.0
1222,3,-99998.0
1223,30,-100138.65899233012
1224,4,-100098.0
1225,1,-100000.0
1226,1,-100000.0
1227,1,-100000.0
1228,1,-100000.0
1229,28,-100004.922582797
1230,12,-100191.0
1231,48,-99744.99946197041
1232,1,-100000.0
1233,2,-99999.0
1234,31,-99990.79667191922
1235,6,-100399.0
1236,27,-100782.0
1237,1,-100000.0
1238,11,-100293.0
1239,1,-100000.0
1240,4,-100098.0
1241,1,-100000.0
1242,1,-100000.0
1243,1,-100000.0
1244,1,-100000.0
1245,26,-100177.0
1246,2,-99999.0
1247,1,-100000.0
1248,1,-100000.0
1249,1,-100000.0
1250,1,-100000.0
1251,6,-99995.0
1252,1,-100000.0
1253,1,-100000.0
1254,3,-100099.0
1255,1,-100000.0
1256,2,-100100.0
1257,48,-99309.34734772518
1258,1,-100000.0
1259,7,-99994.0
1260,5,-100097.0
1261,1,-100000.0
1262,4,-100098.0
1263,15,-99986.0
1264,3,-100099.0
1265,1,-100000.0
1266,1,-100000.0
1267,41,-100970.0
1268,60,-98232.89439502361
1269,2,-99999.0
1270,31,-100778.0
1271,10,-100193.0
1272,1,-100000.0
1273,1,-100000.0
1274,28,172825.0
1275,4,-99997.0
1276,6,-100096.0
1277,1,-100000.0
1278,1,-100000.0
