,episode,actions,rewards
3137,3137,1,-1000.0
3138,3138,1,-1000.0
3139,3139,1,-1000.0
3140,3140,1,-1000.0
3141,3141,2,-1100.0
3142,3142,2,-1001.0
3143,3143,8,-1106.0
3144,3144,1,-1000.0
3145,3145,1,-1000.0
3146,3146,20,-1415.0
3147,3147,3,-1002.0
3148,3148,2,-1001.0
3149,3149,7,-1006.0
3150,3150,3,-1101.0
3151,3151,6,-1005.0
3152,3152,5,-1004.0
3153,3153,1,-1000.0
3154,3154,11,-1208.0
3155,3155,16,-1312.0
3156,3156,3,-1101.0
3157,3157,4,-1003.0
3158,3158,28,-1522.0
3159,3159,1,-1000.0
3160,3160,15,-1014.0
3161,3161,5,-1202.0
3162,3162,7,-1501.0
3163,3163,1,-1000.0
3164,3164,1,-1000.0
3165,3165,3,-1002.0
3166,3166,1,-1000.0
3167,3167,7,-1204.0
3168,3168,33,-1626.0
3169,3169,7,-1105.0
3170,3170,1,-1000.0
3171,3171,1,-1000.0
3172,3172,1,-1000.0
3173,3173,1,-1000.0
3174,3174,1,-1000.0
3175,3175,9,-1008.0
3176,3176,7,-1105.0
3177,3177,5,-1103.0
3178,3178,1,-1000.0
3179,3179,8,-1106.0
3180,3180,1,-1000.0
3181,3181,1,-1000.0
3182,3182,1,-1000.0
3183,3183,6,-1104.0
3184,3184,2,-1001.0
3185,3185,1,-1000.0
3186,3186,6,-1005.0
3187,3187,3,-1002.0
3188,3188,1,-1000.0
3189,3189,9,-1206.0
3190,3190,2,-1001.0
3191,3191,1,-1000.0
3192,3192,1,-1000.0
3193,3193,1,-1000.0
3194,3194,1,-1000.0
3195,3195,3,-1002.0
3196,3196,1,-1000.0
3197,3197,3,-1002.0
3198,3198,1,-1000.0
3199,3199,7,-1303.0
3200,3200,4,-1102.0
3201,3201,1,-1000.0
3202,3202,2,-1001.0
3203,3203,1,-1000.0
3204,3204,1,-1000.0
3205,3205,27,-1125.0
3206,3206,1,-1000.0
3207,3207,3,-1101.0
3208,3208,2,-1001.0
3209,3209,4,-1201.0
3210,3210,4,-1003.0
3211,3211,1,-1000.0
3212,3212,1,-1000.0
3213,3213,1,-1000.0
3214,3214,3,-1002.0
3215,3215,42,-1437.0
3216,3216,1,-1000.0
3217,3217,2,-1001.0
3218,3218,1,-1000.0
3219,3219,2,-1001.0
3220,3220,8,-1106.0
3221,3221,1,-1000.0
3222,3222,4,-1102.0
3223,3223,2,-1001.0
3224,3224,4,-1003.0
3225,3225,6,-1302.0
3226,3226,2,-1001.0
3227,3227,1,-1000.0
3228,3228,24,-1122.0
3229,3229,13,-1309.0
3230,3230,18,-1116.0
3231,3231,8,-1007.0
3232,3232,14,-1211.0
3233,3233,28,-1027.0
3234,3234,5,-1004.0
3235,3235,1,-1000.0
3236,3236,6,-1104.0
3237,3237,12,-1209.0
3238,3238,3,-1002.0
3239,3239,2,-1001.0
3240,3240,1,-1000.0
3241,3241,3,-1002.0
3242,3242,3,-1002.0
3243,3243,2,-1001.0
3244,3244,1,-1000.0
3245,3245,1,-1000.0
3246,3246,1,-1000.0
3247,3247,2,-1100.0
3248,3248,2,-1100.0
3249,3249,2,-1001.0
3250,3250,7,-1105.0
3251,3251,2,-1001.0
3252,3252,6,-1104.0
3253,3253,1,-1000.0
3254,3254,4,-1003.0
3255,3255,5,-1103.0
3256,3256,1,-1000.0
3257,3257,1,-1000.0
3258,3258,1,-1000.0
3259,3259,5,-1103.0
3260,3260,2,-1100.0
3261,3261,7,-1105.0
3262,3262,7,-1105.0
3263,3263,5,-1004.0
3264,3264,2,-1100.0
3265,3265,2,-1001.0
3266,3266,1,-1000.0
3267,3267,1,-1000.0
3268,3268,2,-1100.0
3269,3269,27,-1125.0
3270,3270,1,-1000.0
3271,3271,10,-1009.0
3272,3272,2,-1001.0
3273,3273,13,-1111.0
3274,3274,2,-1001.0
3275,3275,2,-1001.0
3276,3276,2,-1001.0
3277,3277,3,-1002.0
3278,3278,2,-1001.0
3279,3279,4,-1102.0
3280,3280,2,-1100.0
3281,3281,2,-1001.0
3282,3282,6,-1203.0
3283,3283,1,-1000.0
3284,3284,1,-1000.0
3285,3285,12,-1209.0
3286,3286,7,-1204.0
3287,3287,4,-1102.0
3288,3288,2,-1100.0
3289,3289,1,-1000.0
3290,3290,1,-1000.0
3291,3291,6,-1005.0
3292,3292,5,-1103.0
3293,3293,7,-1105.0
3294,3294,7,-1402.0
3295,3295,6,-1104.0
3296,3296,1,-1000.0
3297,3297,3,-1002.0
3298,3298,3,-1002.0
3299,3299,1,-1000.0
3300,3300,1,-1000.0
3301,3301,2,-1001.0
3302,3302,2,-1001.0
3303,3303,4,-1003.0
3304,3304,3,-1002.0
3305,3305,1,-1000.0
3306,3306,7,-1006.0
3307,3307,6,-1302.0
3308,3308,7,-1204.0
3309,3309,3,-1002.0
3310,3310,1,-1000.0
3311,3311,1,-1000.0
3312,3312,29,-1127.0
3313,3313,1,-1000.0
3314,3314,5,-1103.0
3315,3315,10,-1306.0
3316,3316,2,-1001.0
3317,3317,3,-1101.0
3318,3318,2,-1001.0
3319,3319,2,-1001.0
3320,3320,1,-1000.0
3321,3321,1,-1000.0
3322,3322,1,-1000.0
3323,3323,10,-1009.0
3324,3324,10,-1405.0
3325,3325,12,-1110.0
3326,3326,1,-1000.0
3327,3327,26,-1322.0
3328,3328,2,-1001.0
3329,3329,4,-1003.0
3330,3330,2,-1100.0
3331,3331,21,-1119.0
3332,3332,1,-1000.0
3333,3333,6,-1203.0
3334,3334,1,-1000.0
3335,3335,1,-1000.0
3336,3336,5,-1103.0
3337,3337,5,-1004.0
3338,3338,3,-1002.0
3339,3339,1,-1000.0
3340,3340,3,-1200.0
3341,3341,1,-1000.0
3342,3342,2,-1001.0
3343,3343,1,-1000.0
3344,3344,1,-1000.0
3345,3345,1,-1000.0
3346,3346,16,-1312.0
3347,3347,10,-1108.0
3348,3348,1,-1000.0
3349,3349,2,-1001.0
3350,3350,4,-1003.0
3351,3351,1,-1000.0
3352,3352,2,-1001.0
3353,3353,3,-1002.0
3354,3354,1,-1000.0
3355,3355,4,-1102.0
3356,3356,7,-1204.0
3357,3357,4,-1102.0
3358,3358,1,-1000.0
3359,3359,3,-1101.0
3360,3360,4,-1102.0
3361,3361,3,-1101.0
3362,3362,1,-1000.0
3363,3363,2,-1100.0
3364,3364,3,-1002.0
3365,3365,6,-1104.0
3366,3366,3,-1101.0
3367,3367,17,-1313.0
3368,3368,3,-1101.0
3369,3369,2,-1001.0
3370,3370,1,-1000.0
3371,3371,3,-1002.0
3372,3372,1,-1000.0
3373,3373,1,-1000.0
3374,3374,6,-1005.0
3375,3375,1,-1000.0
3376,3376,1,-1000.0
3377,3377,2,-1001.0
3378,3378,1,-1000.0
3379,3379,1,-1000.0
3380,3380,1,-1000.0
3381,3381,22,-1417.0
3382,3382,2,-1100.0
3383,3383,2,-1100.0
3384,3384,2,-1001.0
3385,3385,1,-1000.0
3386,3386,14,-1310.0
3387,3387,3,-1101.0
3388,3388,1,-1000.0
3389,3389,1,-1000.0
3390,3390,4,-1102.0
3391,3391,1,-1000.0
3392,3392,6,-1203.0
3393,3393,4,-1003.0
3394,3394,9,-1008.0
3395,3395,2,-1001.0
3396,3396,1,-1000.0
3397,3397,14,-1112.0
3398,3398,1,-1000.0
3399,3399,1,-1000.0
3400,3400,1,-1000.0
3401,3401,17,-1412.0
3402,3402,2,-1001.0
3403,3403,10,-1207.0
3404,3404,13,-1309.0
3405,3405,2,-1001.0
3406,3406,1,-1000.0
3407,3407,1,-1000.0
3408,3408,2,-1001.0
3409,3409,3,-1101.0
3410,3410,4,-1003.0
3411,3411,1,-1000.0
3412,3412,1,-1000.0
3413,3413,1,-1000.0
3414,3414,1,-1000.0
3415,3415,11,-1010.0
3416,3416,12,-1110.0
3417,3417,2,-1100.0
3418,3418,2,-1001.0
3419,3419,1,-1000.0
3420,3420,2,-1001.0
3421,3421,1,-1000.0
3422,3422,4,-1003.0
3423,3423,18,-1413.0
3424,3424,1,-1000.0
3425,3425,1,-1000.0
3426,3426,3,-1002.0
3427,3427,3,-1002.0
3428,3428,1,-1000.0
3429,3429,5,-1004.0
3430,3430,1,-1000.0
3431,3431,1,-1000.0
3432,3432,4,-1003.0
3433,3433,2,-1001.0
3434,3434,8,-1106.0
3435,3435,1,-1000.0
3436,3436,3,-1101.0
3437,3437,2,-1100.0
3438,3438,2,-1001.0
3439,3439,1,-1000.0
3440,3440,3,-1002.0
3441,3441,1,-1000.0
3442,3442,2,-1001.0
3443,3443,2,-1001.0
3444,3444,3,-1002.0
3445,3445,3,-1101.0
3446,3446,30,-1128.0
3447,3447,6,-1005.0
3448,3448,1,-1000.0
3449,3449,1,-1000.0
3450,3450,4,-1102.0
3451,3451,3,-1002.0
3452,3452,1,-1000.0
3453,3453,3,-1101.0
3454,3454,1,-1000.0
3455,3455,1,-1000.0
3456,3456,2,-1001.0
3457,3457,4,-1003.0
3458,3458,3,-1101.0
3459,3459,4,-1102.0
3460,3460,2,-1001.0
3461,3461,2,-1001.0
3462,3462,1,-1000.0
3463,3463,13,-1111.0
3464,3464,2,-1100.0
3465,3465,6,-1203.0
3466,3466,1,-1000.0
3467,3467,1,-1000.0
3468,3468,2,-1001.0
3469,3469,1,-1000.0
3470,3470,4,-1003.0
3471,3471,15,-1212.0
3472,3472,2,-1001.0
3473,3473,4,-1102.0
3474,3474,2,-1001.0
3475,3475,5,-1103.0
3476,3476,6,-1005.0
3477,3477,6,-1104.0
3478,3478,12,-1011.0
3479,3479,4,-1003.0
3480,3480,4,-1102.0
3481,3481,2,-1001.0
3482,3482,1,-1000.0
3483,3483,3,-1101.0
3484,3484,3,-1002.0
3485,3485,1,-1000.0
3486,3486,6,-1104.0
3487,3487,5,-1004.0
3488,3488,4,-1003.0
3489,3489,1,-1000.0
3490,3490,1,-1000.0
3491,3491,3,-1002.0
3492,3492,1,-1000.0
3493,3493,5,-1004.0
3494,3494,3,-1002.0
3495,3495,3,-1002.0
3496,3496,1,-1000.0
3497,3497,2,-1100.0
3498,3498,7,-1105.0
3499,3499,1,-1000.0
3500,3500,1,-1000.0
3501,3501,1,-1000.0
3502,3502,4,-1102.0
3503,3503,3,-1002.0
3504,3504,1,-1000.0
3505,3505,3,-1002.0
3506,3506,1,-1000.0
3507,3507,1,-1000.0
3508,3508,4,-1102.0
3509,3509,1,-1000.0
3510,3510,2,-1100.0
3511,3511,5,-1103.0
3512,3512,3,-1002.0
3513,3513,6,-1005.0
3514,3514,4,-1003.0
3515,3515,10,-1009.0
3516,3516,8,-1106.0
3517,3517,3,-1002.0
3518,3518,1,-1000.0
3519,3519,27,-1224.0
3520,3520,1,-1000.0
3521,3521,1,-1000.0
3522,3522,3,-1002.0
3523,3523,3,-1200.0
3524,3524,2,-1001.0
3525,3525,1,-1000.0
3526,3526,3,-1101.0
3527,3527,1,-1000.0
3528,3528,4,-1003.0
3529,3529,1,-1000.0
3530,3530,2,-1001.0
3531,3531,1,-1000.0
3532,3532,1,-1000.0
3533,3533,1,-1000.0
3534,3534,26,-1223.0
3535,3535,3,-1002.0
3536,3536,1,-1000.0
3537,3537,3,-1200.0
3538,3538,2,-1001.0
3539,3539,3,-1002.0
3540,3540,4,-1102.0
3541,3541,1,-1000.0
3542,3542,9,-1107.0
3543,3543,1,-1000.0
3544,3544,3,-1002.0
3545,3545,2,-1001.0
3546,3546,10,-1207.0
3547,3547,5,-1004.0
3548,3548,2,-1100.0
3549,3549,18,-1314.0
3550,3550,3,-1002.0
3551,3551,1,-1000.0
3552,3552,4,-1102.0
3553,3553,16,-1213.0
3554,3554,16,-1213.0
3555,3555,12,-1011.0
3556,3556,1,-1000.0
3557,3557,6,-1104.0
3558,3558,1,-1000.0
3559,3559,4,-1102.0
3560,3560,4,-1003.0
3561,3561,19,-1414.0
3562,3562,1,-1000.0
3563,3563,3,-1101.0
3564,3564,4,-1003.0
3565,3565,7,-1105.0
3566,3566,1,-1000.0
3567,3567,1,-1000.0
3568,3568,16,-1213.0
3569,3569,1,-1000.0
3570,3570,1,-1000.0
3571,3571,1,-1000.0
3572,3572,13,-1111.0
3573,3573,1,-1000.0
3574,3574,1,-1000.0
3575,3575,1,-1000.0
3576,3576,6,-1104.0
3577,3577,5,-1004.0
3578,3578,2,-1001.0
3579,3579,1,-1000.0
3580,3580,5,-1103.0
3581,3581,1,-1000.0
3582,3582,3,-1002.0
3583,3583,2,-1001.0
3584,3584,11,-1109.0
3585,3585,2,-1001.0
3586,3586,4,-1102.0
3587,3587,5,-1004.0
3588,3588,2,-1001.0
3589,3589,15,-1311.0
3590,3590,12,-1011.0
3591,3591,20,-1415.0
3592,3592,1,-1000.0
3593,3593,2,-1001.0
3594,3594,2,-1001.0
3595,3595,1,-1000.0
3596,3596,4,-1102.0
3597,3597,1,-1000.0
3598,3598,5,-1004.0
3599,3599,1,-1000.0
3600,3600,2,-1001.0
3601,3601,2,-1001.0
3602,3602,10,-1207.0
3603,3603,2,-1001.0
3604,3604,3,-1101.0
3605,3605,1,-1000.0
3606,3606,1,-1000.0
3607,3607,1,-1000.0
3608,3608,3,-1002.0
3609,3609,2,-1100.0
3610,3610,2,-1001.0
3611,3611,3,-1002.0
3612,3612,2,-1001.0
3613,3613,1,-1000.0
3614,3614,1,-1000.0
3615,3615,4,-1003.0
3616,3616,1,-1000.0
3617,3617,1,-1000.0
3618,3618,1,-1000.0
3619,3619,1,-1000.0
3620,3620,1,-1000.0
3621,3621,5,-1103.0
3622,3622,2,-1100.0
3623,3623,1,-1000.0
3624,3624,4,-1201.0
3625,3625,1,-1000.0
3626,3626,4,-1102.0
3627,3627,1,-1000.0
3628,3628,1,-1000.0
3629,3629,18,-1215.0
3630,3630,1,-1000.0
3631,3631,12,-1110.0
3632,3632,2,-1100.0
3633,3633,1,-1000.0
3634,3634,4,-1102.0
3635,3635,21,-1317.0
3636,3636,1,-1000.0
3637,3637,1,-1000.0
3638,3638,3,-1002.0
3639,3639,6,-1104.0
3640,3640,1,-1000.0
3641,3641,1,-1000.0
3642,3642,1,-1000.0
3643,3643,2,-1001.0
3644,3644,1,-1000.0
3645,3645,11,-1109.0
3646,3646,1,-1000.0
3647,3647,5,-1004.0
3648,3648,1,-1000.0
3649,3649,2,-1001.0
3650,3650,24,-1320.0
3651,3651,1,-1000.0
3652,3652,6,-1005.0
3653,3653,1,-1000.0
3654,3654,5,-1103.0
3655,3655,1,-1000.0
3656,3656,4,-1102.0
3657,3657,1,-1000.0
3658,3658,14,-1211.0
3659,3659,2,-1001.0
3660,3660,5,-1103.0
3661,3661,1,-1000.0
3662,3662,1,-1000.0
3663,3663,4,-1102.0
3664,3664,2,-1001.0
3665,3665,1,-1000.0
3666,3666,1,-1000.0
3667,3667,7,-1105.0
3668,3668,2,-1100.0
3669,3669,3,-1002.0
3670,3670,1,-1000.0
3671,3671,9,-1305.0
3672,3672,2,-1100.0
3673,3673,3,-1002.0
3674,3674,3,-1101.0
3675,3675,18,-1314.0
3676,3676,12,-1110.0
3677,3677,2,-1001.0
3678,3678,4,-1102.0
3679,3679,5,-1004.0
3680,3680,1,-1000.0
3681,3681,1,-1000.0
3682,3682,1,-1000.0
3683,3683,3,-1002.0
3684,3684,1,-1000.0
3685,3685,15,-1212.0
3686,3686,2,-1001.0
3687,3687,4,-1102.0
3688,3688,1,-1000.0
3689,3689,2,-1001.0
3690,3690,1,-1000.0
3691,3691,2,-1001.0
3692,3692,8,-1007.0
3693,3693,2,-1001.0
3694,3694,26,-1322.0
3695,3695,4,-1003.0
3696,3696,10,-1207.0
3697,3697,1,-1000.0
3698,3698,2,-1001.0
3699,3699,2,-1001.0
3700,3700,1,-1000.0
3701,3701,4,-1003.0
3702,3702,3,-1002.0
3703,3703,1,-1000.0
3704,3704,1,-1000.0
3705,3705,2,-1001.0
3706,3706,11,-1109.0
3707,3707,9,-1008.0
3708,3708,7,-1105.0
3709,3709,2,-1001.0
3710,3710,7,-1006.0
3711,3711,18,-1116.0
3712,3712,2,-1100.0
3713,3713,1,-1000.0
3714,3714,6,-1005.0
3715,3715,1,-1000.0
3716,3716,1,-1000.0
3717,3717,1,-1000.0
3718,3718,3,-1101.0
3719,3719,3,-1002.0
3720,3720,2,-1100.0
3721,3721,1,-1000.0
3722,3722,18,-1116.0
3723,3723,6,-1104.0
3724,3724,4,-1102.0
3725,3725,1,-1000.0
3726,3726,10,-1108.0
3727,3727,2,-1100.0
3728,3728,1,-1000.0
3729,3729,4,-1102.0
3730,3730,9,-1107.0
3731,3731,5,-1004.0
3732,3732,1,-1000.0
3733,3733,3,-1101.0
3734,3734,27,-1422.0
3735,3735,1,-1000.0
3736,3736,1,-1000.0
3737,3737,3,-1002.0
3738,3738,9,-1008.0
3739,3739,1,-1000.0
3740,3740,9,-1107.0
3741,3741,4,-1003.0
3742,3742,2,-1001.0
3743,3743,1,-1000.0
3744,3744,5,-1103.0
3745,3745,2,-1001.0
3746,3746,1,-1000.0
3747,3747,1,-1000.0
3748,3748,11,-1307.0
3749,3749,5,-1004.0
3750,3750,2,-1001.0
3751,3751,1,-1000.0
3752,3752,1,-1000.0
3753,3753,2,-1001.0
3754,3754,1,-1000.0
3755,3755,1,-1000.0
3756,3756,4,-1003.0
3757,3757,3,-1002.0
3758,3758,1,-1000.0
3759,3759,5,-1004.0
3760,3760,6,-1203.0
3761,3761,5,-1004.0
3762,3762,4,-1003.0
3763,3763,1,-1000.0
3764,3764,3,-1002.0
3765,3765,1,-1000.0
3766,3766,1,-1000.0
3767,3767,2,-1001.0
3768,3768,1,-1000.0
3769,3769,6,-1104.0
3770,3770,1,-1000.0
3771,3771,2,-1001.0
3772,3772,3,-1002.0
3773,3773,3,-1101.0
3774,3774,3,-1002.0
3775,3775,5,-1004.0
3776,3776,2,-1001.0
3777,3777,3,-1101.0
3778,3778,1,-1000.0
3779,3779,3,-1002.0
3780,3780,9,-1008.0
3781,3781,1,-1000.0
3782,3782,2,-1001.0
3783,3783,1,-1000.0
3784,3784,13,-1012.0
3785,3785,1,-1000.0
3786,3786,4,-1102.0
3787,3787,4,-1003.0
3788,3788,15,-1212.0
3789,3789,2,-1001.0
3790,3790,5,-1004.0
3791,3791,1,-1000.0
3792,3792,2,-1001.0
3793,3793,1,-1000.0
3794,3794,1,-1000.0
3795,3795,16,-1213.0
3796,3796,2,-1001.0
3797,3797,2,-1001.0
3798,3798,10,-1108.0
3799,3799,1,-1000.0
3800,3800,1,-1000.0
3801,3801,9,-1107.0
3802,3802,2,-1001.0
3803,3803,3,-1002.0
3804,3804,10,-1207.0
3805,3805,5,-1202.0
3806,3806,1,-1000.0
3807,3807,1,-1000.0
3808,3808,1,-1000.0
3809,3809,1,-1000.0
3810,3810,3,-1002.0
3811,3811,10,-1207.0
3812,3812,2,-1001.0
3813,3813,2,-1001.0
3814,3814,3,-1002.0
3815,3815,5,-1004.0
3816,3816,2,-1001.0
3817,3817,12,-1209.0
3818,3818,2,-1001.0
3819,3819,2,-1100.0
3820,3820,2,-1001.0
3821,3821,7,-1006.0
3822,3822,7,-1006.0
3823,3823,3,-1200.0
3824,3824,6,-1005.0
3825,3825,14,-1211.0
3826,3826,32,-1823.0
3827,3827,1,-1000.0
3828,3828,10,-1009.0
3829,3829,3,-1101.0
3830,3830,2,-1001.0
3831,3831,1,-1000.0
3832,3832,2,-1001.0
3833,3833,7,-1105.0
3834,3834,11,-1307.0
3835,3835,1,-1000.0
3836,3836,3,-1002.0
3837,3837,7,-1006.0
3838,3838,1,-1000.0
3839,3839,4,-1003.0
3840,3840,2,-1100.0
3841,3841,2,-1001.0
3842,3842,3,-1101.0
3843,3843,1,-1000.0
3844,3844,9,-1008.0
3845,3845,1,-1000.0
3846,3846,2,-1100.0
3847,3847,1,-1000.0
3848,3848,3,-1002.0
3849,3849,2,-1001.0
3850,3850,1,-1000.0
3851,3851,4,-1003.0
3852,3852,2,-1100.0
3853,3853,1,-1000.0
3854,3854,1,-1000.0
3855,3855,7,-1006.0
3856,3856,3,-1002.0
3857,3857,1,-1000.0
3858,3858,3,-1002.0
3859,3859,2,-1001.0
3860,3860,1,-1000.0
3861,3861,2,-1001.0
3862,3862,1,-1000.0
3863,3863,8,-1106.0
3864,3864,1,-1000.0
3865,3865,2,-1100.0
3866,3866,3,-1002.0
3867,3867,1,-1000.0
3868,3868,2,-1100.0
3869,3869,1,-1000.0
3870,3870,2,-1001.0
3871,3871,4,-1003.0
3872,3872,2,-1001.0
3873,3873,10,-1009.0
3874,3874,1,-1000.0
3875,3875,2,-1001.0
3876,3876,1,-1000.0
3877,3877,1,-1000.0
3878,3878,13,-1210.0
3879,3879,1,-1000.0
3880,3880,2,-1001.0
3881,3881,1,-1000.0
3882,3882,6,-1104.0
3883,3883,7,-1006.0
3884,3884,1,-1000.0
3885,3885,6,-1005.0
3886,3886,5,-1004.0
3887,3887,3,-1101.0
3888,3888,3,-1002.0
3889,3889,4,-1003.0
3890,3890,6,-1203.0
3891,3891,27,-1323.0
3892,3892,1,-1000.0
3893,3893,5,-1103.0
3894,3894,1,-1000.0
3895,3895,1,-1000.0
3896,3896,9,-1008.0
3897,3897,13,-1309.0
3898,3898,6,-1104.0
3899,3899,1,-1000.0
3900,3900,5,-1004.0
3901,3901,1,-1000.0
3902,3902,1,-1000.0
3903,3903,2,-1001.0
3904,3904,22,-1219.0
3905,3905,10,-1108.0
3906,3906,6,-1005.0
3907,3907,2,-1100.0
3908,3908,1,-1000.0
3909,3909,1,-1000.0
3910,3910,1,-1000.0
3911,3911,1,-1000.0
3912,3912,13,-1012.0
3913,3913,2,-1100.0
3914,3914,2,-1100.0
3915,3915,1,-1000.0
3916,3916,2,-1001.0
3917,3917,1,-1000.0
3918,3918,4,-1102.0
3919,3919,1,-1000.0
3920,3920,2,-1001.0
3921,3921,18,-1413.0
3922,3922,1,-1000.0
3923,3923,5,-1103.0
3924,3924,1,-1000.0
3925,3925,20,-1514.0
3926,3926,1,-1000.0
3927,3927,3,-1101.0
3928,3928,4,-1003.0
3929,3929,2,-1100.0
3930,3930,4,-1102.0
3931,3931,1,-1000.0
3932,3932,1,-1000.0
3933,3933,1,-1000.0
3934,3934,3,-1101.0
3935,3935,3,-1002.0
3936,3936,3,-1002.0
3937,3937,3,-1002.0
3938,3938,1,-1000.0
3939,3939,1,-1000.0
3940,3940,1,-1000.0
3941,3941,10,-1009.0
3942,3942,5,-1103.0
3943,3943,7,-1006.0
3944,3944,2,-1001.0
3945,3945,3,-1101.0
3946,3946,5,-1103.0
3947,3947,5,-1103.0
3948,3948,1,-1000.0
3949,3949,3,-1101.0
3950,3950,1,-1000.0
3951,3951,5,-1103.0
3952,3952,1,-1000.0
3953,3953,1,-1000.0
3954,3954,1,-1000.0
3955,3955,1,-1000.0
3956,3956,18,-1314.0
3957,3957,6,-1104.0
3958,3958,1,-1000.0
3959,3959,4,-1102.0
3960,3960,2,-1001.0
3961,3961,8,-1007.0
3962,3962,1,-1000.0
3963,3963,1,-1000.0
3964,3964,2,-1001.0
3965,3965,1,-1000.0
3966,3966,1,-1000.0
3967,3967,4,-1003.0
3968,3968,22,-1219.0
3969,3969,1,-1000.0
3970,3970,18,-1314.0
3971,3971,1,-1000.0
3972,3972,2,-1001.0
3973,3973,9,-1206.0
3974,3974,2,-1001.0
3975,3975,1,-1000.0
3976,3976,4,-1003.0
3977,3977,1,-1000.0
3978,3978,1,-1000.0
3979,3979,17,-1115.0
3980,3980,7,-1105.0
3981,3981,1,-1000.0
3982,3982,1,-1000.0
3983,3983,1,-1000.0
3984,3984,1,-1000.0
3985,3985,12,-1011.0
3986,3986,1,-1000.0
3987,3987,9,-1107.0
3988,3988,23,-1418.0
3989,3989,6,-1104.0
3990,3990,2,-1100.0
3991,3991,1,-1000.0
3992,3992,1,-1000.0
3993,3993,2,-1100.0
3994,3994,1,-1000.0
3995,3995,2,-1100.0
3996,3996,3,-1002.0
3997,3997,2,-1001.0
3998,3998,1,-1000.0
3999,3999,2,-1001.0
4000,4000,1,-1000.0
4001,4001,10,-1108.0
4002,4002,2,-1100.0
4003,4003,1,-1000.0
4004,4004,1,-1000.0
4005,4005,7,-1006.0
4006,4006,1,-1000.0
4007,4007,5,-1103.0
4008,4008,7,-1204.0
4009,4009,10,-1009.0
4010,4010,1,-1000.0
4011,4011,15,-1014.0
4012,4012,4,-1003.0
4013,4013,13,-1210.0
4014,4014,4,-1201.0
4015,4015,4,-1201.0
4016,4016,4,-1102.0
4017,4017,1,-1000.0
4018,4018,2,-1001.0
4019,4019,3,-1101.0
4020,4020,4,-1201.0
4021,4021,4,-1102.0
4022,4022,1,-1000.0
4023,4023,1,-1000.0
4024,4024,4,-1102.0
4025,4025,2,-1001.0
4026,4026,2,-1100.0
4027,4027,12,-1110.0
4028,4028,10,-1108.0
4029,4029,3,-1101.0
4030,4030,2,-1001.0
4031,4031,10,-1108.0
4032,4032,5,-1103.0
4033,4033,1,-1000.0
4034,4034,2,-1001.0
4035,4035,1,-1000.0
4036,4036,1,-1000.0
4037,4037,1,-1000.0
4038,4038,6,-1005.0
4039,4039,1,-1000.0
4040,4040,1,-1000.0
4041,4041,1,-1000.0
4042,4042,2,-1001.0
4043,4043,9,-1206.0
4044,4044,6,-1005.0
4045,4045,1,-1000.0
4046,4046,2,-1001.0
4047,4047,6,-1005.0
4048,4048,1,-1000.0
4049,4049,1,-1000.0
4050,4050,1,-1000.0
4051,4051,2,-1001.0
4052,4052,4,-1102.0
4053,4053,2,-1100.0
4054,4054,10,-1207.0
4055,4055,9,-1008.0
4056,4056,1,-1000.0
4057,4057,2,-1100.0
4058,4058,4,-1102.0
4059,4059,2,-1001.0
4060,4060,18,-1116.0
4061,4061,2,-1100.0
4062,4062,1,-1000.0
4063,4063,1,-1000.0
4064,4064,1,-1000.0
4065,4065,4,-1102.0
4066,4066,1,-1000.0
4067,4067,1,-1000.0
4068,4068,1,-1000.0
4069,4069,1,-1000.0
4070,4070,3,-1002.0
4071,4071,12,-1110.0
4072,4072,1,-1000.0
4073,4073,1,-1000.0
4074,4074,8,-1007.0
4075,4075,1,-1000.0
4076,4076,1,-1000.0
4077,4077,3,-1101.0
4078,4078,1,-1000.0
4079,4079,2,-1001.0
4080,4080,1,-1000.0
4081,4081,1,-1000.0
4082,4082,11,-1109.0
4083,4083,2,-1001.0
4084,4084,1,-1000.0
4085,4085,1,-1000.0
4086,4086,2,-1001.0
4087,4087,24,-1221.0
4088,4088,2,-1100.0
4089,4089,1,-1000.0
4090,4090,1,-1000.0
4091,4091,5,-1202.0
4092,4092,3,-1002.0
4093,4093,9,-1107.0
4094,4094,14,-1013.0
4095,4095,1,-1000.0
4096,4096,1,-1000.0
4097,4097,3,-1002.0
4098,4098,12,-1011.0
4099,4099,1,-1000.0
4100,4100,1,-1000.0
4101,4101,4,-1102.0
4102,4102,10,-1108.0
4103,4103,2,-1100.0
4104,4104,3,-1101.0
4105,4105,2,-1100.0
4106,4106,2,-1001.0
4107,4107,1,-1000.0
4108,4108,4,-1102.0
4109,4109,7,-1105.0
4110,4110,1,-1000.0
4111,4111,13,-1210.0
4112,4112,1,-1000.0
4113,4113,7,-1204.0
4114,4114,5,-1004.0
4115,4115,1,-1000.0
4116,4116,3,-1002.0
4117,4117,2,-1100.0
4118,4118,3,-1101.0
4119,4119,1,-1000.0
4120,4120,3,-1002.0
4121,4121,1,-1000.0
4122,4122,1,-1000.0
4123,4123,1,-1000.0
4124,4124,1,-1000.0
4125,4125,1,-1000.0
4126,4126,1,-1000.0
4127,4127,2,-1001.0
4128,4128,13,-1111.0
4129,4129,12,-1011.0
4130,4130,2,-1001.0
4131,4131,1,-1000.0
4132,4132,4,-1102.0
4133,4133,3,-1101.0
4134,4134,2,-1001.0
4135,4135,1,-1000.0
